Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-20 09:30:00,161.0,161.63999938964844,161.0,161.61000061035156,161.61000061035156,280268
2021-04-20 09:31:00,161.5800018310547,161.61000061035156,161.27999877929688,161.5800018310547,161.5800018310547,12789
2021-04-20 09:33:00,162.66000366210938,162.9600067138672,162.6300048828125,162.6300048828125,162.6300048828125,157273
2021-04-20 09:34:00,162.6999969482422,163.14999389648438,162.6999969482422,162.8800048828125,162.8800048828125,35207
2021-04-20 09:35:00,162.94000244140625,163.19000244140625,162.75,163.1300048828125,163.1300048828125,26016
2021-04-20 09:36:00,163.07000732421875,163.3249969482422,162.8300018310547,163.2449951171875,163.2449951171875,62027
2021-04-20 09:37:00,163.27000427246094,163.78199768066406,163.24000549316406,163.69000244140625,163.69000244140625,80733
2021-04-20 09:38:00,163.69000244140625,163.9499969482422,163.67999267578125,163.85000610351562,163.85000610351562,70072
2021-04-20 09:39:00,163.89990234375,164.30999755859375,163.8699951171875,164.25,164.25,98315
2021-04-20 09:40:00,164.26499938964844,164.52000427246094,164.19000244140625,164.39999389648438,164.39999389648438,73122
2021-04-20 09:41:00,164.3946075439453,164.47000122070312,164.24000549316406,164.35899353027344,164.35899353027344,48428
2021-04-20 09:42:00,164.3800048828125,164.6300048828125,164.3699951171875,164.61000061035156,164.61000061035156,40813
2021-04-20 09:43:00,164.6199951171875,164.69000244140625,164.47999572753906,164.6300048828125,164.6300048828125,39862
2021-04-20 09:44:00,164.64999389648438,164.8800048828125,164.63999938964844,164.8800048828125,164.8800048828125,53105
2021-04-20 09:45:00,164.8800048828125,164.89999389648438,164.75,164.82000732421875,164.82000732421875,52123
2021-04-20 09:46:00,164.8350067138672,164.8350067138672,164.4499969482422,164.66000366210938,164.66000366210938,50237
2021-04-20 09:47:00,164.6300048828125,164.66000366210938,164.44000244140625,164.5,164.5,35748
2021-04-20 09:48:00,164.47000122070312,164.47000122070312,164.25,164.41000366210938,164.41000366210938,27686
2021-04-20 09:49:00,164.3800048828125,164.44000244140625,164.2100067138672,164.2100067138672,164.2100067138672,74280
2021-04-20 09:50:00,164.2194061279297,164.4149932861328,164.14999389648438,164.30499267578125,164.30499267578125,60336
2021-04-20 09:51:00,164.3300018310547,164.75,164.30999755859375,164.75,164.75,58019
2021-04-20 09:52:00,164.75999450683594,164.7899932861328,164.5800018310547,164.77999877929688,164.77999877929688,39496
2021-04-20 09:53:00,164.7899932861328,164.82000732421875,164.64559936523438,164.65499877929688,164.65499877929688,39535
2021-04-20 09:54:00,164.6699981689453,164.8249969482422,164.63999938964844,164.80999755859375,164.80999755859375,40546
2021-04-20 09:55:00,164.77999877929688,164.80670166015625,164.64999389648438,164.75,164.75,33135
2021-04-20 09:56:00,164.75,164.85000610351562,164.5800018310547,164.59500122070312,164.59500122070312,39296
2021-04-20 09:57:00,164.6199951171875,164.74000549316406,164.61000061035156,164.66000366210938,164.66000366210938,26162
2021-04-20 09:58:00,164.67999267578125,164.7449951171875,164.5500030517578,164.61000061035156,164.61000061035156,23265
2021-04-20 09:59:00,164.61000061035156,164.64999389648438,164.50999450683594,164.52499389648438,164.52499389648438,22650
2021-04-20 10:00:00,164.50999450683594,164.6199951171875,164.47000122070312,164.47000122070312,164.47000122070312,35596
2021-04-20 10:01:00,164.47479248046875,164.7093963623047,164.39999389648438,164.7093963623047,164.7093963623047,26424
2021-04-20 10:02:00,164.64999389648438,164.72999572753906,164.64999389648438,164.6999969482422,164.6999969482422,28393
2021-04-20 10:03:00,164.6999969482422,164.72999572753906,164.58999633789062,164.69000244140625,164.69000244140625,24140
2021-04-20 10:04:00,164.64999389648438,164.83999633789062,164.6300048828125,164.8000030517578,164.8000030517578,34445
2021-04-20 10:05:00,164.8000030517578,164.8800048828125,164.69940185546875,164.83999633789062,164.83999633789062,39031
2021-04-20 10:06:00,164.86000061035156,164.97000122070312,164.8000030517578,164.8699951171875,164.8699951171875,127793
2021-04-20 10:07:00,164.89999389648438,164.9499969482422,164.85000610351562,164.89999389648438,164.89999389648438,64906
2021-04-20 10:08:00,164.877197265625,164.9600067138672,164.7100067138672,164.94000244140625,164.94000244140625,67250
2021-04-20 10:09:00,164.92999267578125,164.9499969482422,164.61000061035156,164.63999938964844,164.63999938964844,33047
2021-04-20 10:10:00,164.58999633789062,164.58999633789062,164.36000061035156,164.5500030517578,164.5500030517578,40435
2021-04-20 10:11:00,164.55999755859375,164.86000061035156,164.52999877929688,164.75,164.75,48265
2021-04-20 10:12:00,164.77999877929688,164.77999877929688,164.5399932861328,164.72000122070312,164.72000122070312,15835
2021-04-20 10:13:00,164.72999572753906,164.77000427246094,164.60000610351562,164.76089477539062,164.76089477539062,11105
2021-04-20 10:14:00,164.7689971923828,164.7899932861328,164.72999572753906,164.77999877929688,164.77999877929688,13714
2021-04-20 10:15:00,164.78500366210938,164.8135986328125,164.6699981689453,164.77499389648438,164.77499389648438,26793
2021-04-20 10:16:00,164.77000427246094,164.91000366210938,164.74000549316406,164.85499572753906,164.85499572753906,24568
2021-04-20 10:17:00,164.83999633789062,164.8800048828125,164.7899932861328,164.86000061035156,164.86000061035156,13923
2021-04-20 10:18:00,164.86000061035156,164.86000061035156,164.66000366210938,164.7550048828125,164.7550048828125,13477
2021-04-20 10:19:00,164.77000427246094,164.83999633789062,164.75,164.80999755859375,164.80999755859375,15230
2021-04-20 10:20:00,164.7899932861328,164.80999755859375,164.72000122070312,164.77999877929688,164.77999877929688,20591
2021-04-20 10:21:00,164.7899932861328,164.88999938964844,164.77000427246094,164.88999938964844,164.88999938964844,21546
2021-04-20 10:22:00,164.860107421875,164.92999267578125,164.860107421875,164.9149932861328,164.9149932861328,30197
2021-04-20 10:23:00,164.92990112304688,165.27000427246094,164.89999389648438,165.2698974609375,165.2698974609375,217671
2021-04-20 10:24:00,165.2698974609375,165.47999572753906,165.22000122070312,165.41000366210938,165.41000366210938,55956
2021-04-20 10:25:00,165.4149932861328,165.42990112304688,165.125,165.23599243164062,165.23599243164062,47056
2021-04-20 10:26:00,165.2100067138672,165.25999450683594,165.1199951171875,165.1699981689453,165.1699981689453,26078
2021-04-20 10:27:00,165.1750030517578,165.4199981689453,165.1750030517578,165.41000366210938,165.41000366210938,23799
2021-04-20 10:28:00,165.41000366210938,165.41180419921875,165.3300018310547,165.3300018310547,165.3300018310547,21833
2021-04-20 10:29:00,165.35000610351562,165.47999572753906,165.35000610351562,165.4499969482422,165.4499969482422,24216
2021-04-20 10:30:00,165.44000244140625,165.46499633789062,165.1999969482422,165.27000427246094,165.27000427246094,37688
2021-04-20 10:31:00,165.25999450683594,165.45989990234375,165.24000549316406,165.44000244140625,165.44000244140625,21259
2021-04-20 10:32:00,165.4407958984375,165.47999572753906,165.38999938964844,165.38999938964844,165.38999938964844,18965
2021-04-20 10:33:00,165.39999389648438,165.4499969482422,165.33999633789062,165.4499969482422,165.4499969482422,20599
2021-04-20 10:34:00,165.44000244140625,165.66000366210938,165.44000244140625,165.58999633789062,165.58999633789062,34722
2021-04-20 10:35:00,165.58999633789062,165.7899932861328,165.55999755859375,165.77000427246094,165.77000427246094,47471
2021-04-20 10:36:00,165.74420166015625,166.02000427246094,165.74000549316406,165.77000427246094,165.77000427246094,97496
2021-04-20 10:37:00,165.77000427246094,165.97999572753906,165.72999572753906,165.86000061035156,165.86000061035156,87488
2021-04-20 10:38:00,165.8800048828125,166.1300048828125,165.8800048828125,166.07000732421875,166.07000732421875,73202
2021-04-20 10:39:00,166.07000732421875,166.14999389648438,165.9499969482422,166.1199951171875,166.1199951171875,40749
2021-04-20 10:40:00,166.1199951171875,166.25,165.86000061035156,165.97999572753906,165.97999572753906,153162
2021-04-20 10:41:00,165.97000122070312,166.19000244140625,165.9199981689453,166.09500122070312,166.09500122070312,25516
2021-04-20 10:42:00,166.11000061035156,166.25999450683594,166.0500030517578,166.22000122070312,166.22000122070312,67451
2021-04-20 10:43:00,166.22999572753906,166.27999877929688,166.11000061035156,166.25999450683594,166.25999450683594,51532
2021-04-20 10:44:00,166.23300170898438,166.4199981689453,166.23300170898438,166.4199981689453,166.4199981689453,51997
2021-04-20 10:45:00,166.42999267578125,166.44000244140625,166.27000427246094,166.3699951171875,166.3699951171875,67281
2021-04-20 10:46:00,166.3699951171875,166.39999389648438,166.2899932861328,166.39999389648438,166.39999389648438,25496
2021-04-20 10:47:00,166.41000366210938,166.42999267578125,166.2989959716797,166.35989379882812,166.35989379882812,25586
2021-04-20 10:48:00,166.375,166.375,166.24000549316406,166.3072052001953,166.3072052001953,30531
2021-04-20 10:49:00,166.2899932861328,166.49000549316406,166.24400329589844,166.36000061035156,166.36000061035156,101986
2021-04-20 10:50:00,166.32000732421875,166.57000732421875,166.30999755859375,166.52000427246094,166.52000427246094,76935
2021-04-20 10:51:00,166.5399932861328,166.6300048828125,166.4499969482422,166.60000610351562,166.60000610351562,32805
2021-04-20 10:52:00,166.6300048828125,166.8000030517578,166.58009338378906,166.6699981689453,166.6699981689453,60318
2021-04-20 10:53:00,166.66000366210938,166.68409729003906,166.47999572753906,166.52999877929688,166.52999877929688,51718
2021-04-20 10:54:00,166.57000732421875,166.61839294433594,166.3800048828125,166.4199981689453,166.4199981689453,49804
2021-04-20 10:55:00,166.41000366210938,166.7899932861328,166.3800048828125,166.75,166.75,67080
2021-04-20 10:56:00,166.76190185546875,166.9499969482422,166.72999572753906,166.7799072265625,166.7799072265625,58534
2021-04-20 10:57:00,166.72999572753906,166.91000366210938,166.58999633789062,166.6199951171875,166.6199951171875,58394
2021-04-20 10:58:00,166.61000061035156,166.85000610351562,166.60000610351562,166.77000427246094,166.77000427246094,24765
2021-04-20 10:59:00,166.77999877929688,166.8800048828125,166.76499938964844,166.83999633789062,166.83999633789062,32679
2021-04-20 11:00:00,166.85000610351562,166.85000610351562,166.77000427246094,166.8000030517578,166.8000030517578,19021
2021-04-20 11:01:00,166.8000030517578,166.8000030517578,166.6385955810547,166.6385955810547,166.6385955810547,38125
2021-04-20 11:02:00,166.6300048828125,166.6300048828125,166.4199981689453,166.4600067138672,166.4600067138672,24586
2021-04-20 11:03:00,166.4600067138672,166.53990173339844,166.32000732421875,166.35000610351562,166.35000610351562,31009
2021-04-20 11:04:00,166.36000061035156,166.47000122070312,166.00999450683594,166.27000427246094,166.27000427246094,63466
2021-04-20 11:05:00,166.27999877929688,166.3800048828125,166.1699981689453,166.19000244140625,166.19000244140625,28009
2021-04-20 11:06:00,166.2100067138672,166.44000244140625,166.1699981689453,166.40499877929688,166.40499877929688,76872
2021-04-20 11:07:00,166.39999389648438,166.44000244140625,166.0399932861328,166.1300048828125,166.1300048828125,25482
2021-04-20 11:08:00,166.08999633789062,166.30990600585938,166.0800018310547,166.25999450683594,166.25999450683594,39806
2021-04-20 11:09:00,166.3000030517578,166.3000030517578,166.1300048828125,166.25,166.25,24191
2021-04-20 11:10:00,166.22999572753906,166.39990234375,166.1999969482422,166.30999755859375,166.30999755859375,20450
2021-04-20 11:11:00,166.30999755859375,166.52999877929688,166.30999755859375,166.44000244140625,166.44000244140625,36921
2021-04-20 11:12:00,166.4499969482422,166.62899780273438,166.4499969482422,166.5885009765625,166.5885009765625,27729
2021-04-20 11:13:00,166.55999755859375,166.61000061035156,166.5399932861328,166.5800018310547,166.5800018310547,26239
2021-04-20 11:14:00,166.576904296875,166.60000610351562,166.44740295410156,166.60000610351562,166.60000610351562,31772
2021-04-20 11:15:00,166.59500122070312,166.69000244140625,166.5399932861328,166.5500030517578,166.5500030517578,16144
2021-04-20 11:16:00,166.531005859375,166.74000549316406,166.4510040283203,166.74000549316406,166.74000549316406,31231
2021-04-20 11:17:00,166.74000549316406,166.7698974609375,166.625,166.72000122070312,166.72000122070312,36483
2021-04-20 11:18:00,166.72000122070312,166.8699951171875,166.66000366210938,166.77999877929688,166.77999877929688,25581
2021-04-20 11:19:00,166.7949981689453,166.83999633789062,166.66000366210938,166.8300018310547,166.8300018310547,22804
2021-04-20 11:20:00,166.85000610351562,166.8699951171875,166.77000427246094,166.77000427246094,166.77000427246094,22541
2021-04-20 11:21:00,166.77000427246094,166.91000366210938,166.74000549316406,166.8800048828125,166.8800048828125,79991
2021-04-20 11:22:00,166.88999938964844,166.91000366210938,166.7899932861328,166.8800048828125,166.8800048828125,25712
2021-04-20 11:23:00,166.8800048828125,166.9600067138672,166.8300018310547,166.9409942626953,166.9409942626953,29484
2021-04-20 11:24:00,166.9499969482422,166.97000122070312,166.7550048828125,166.875,166.875,34241
2021-04-20 11:25:00,166.88999938964844,166.92999267578125,166.82000732421875,166.85400390625,166.85400390625,22902
2021-04-20 11:26:00,166.8699951171875,166.8699951171875,166.6199951171875,166.83999633789062,166.83999633789062,43652
2021-04-20 11:27:00,166.82000732421875,166.83999633789062,166.6999969482422,166.7899932861328,166.7899932861328,27389
2021-04-20 11:28:00,166.7700958251953,166.88999938964844,166.74000549316406,166.80499267578125,166.80499267578125,22099
2021-04-20 11:29:00,166.7550048828125,166.7550048828125,166.6199951171875,166.6540069580078,166.6540069580078,35988
2021-04-20 11:30:00,166.66000366210938,166.69000244140625,166.60000610351562,166.64999389648438,166.64999389648438,13630
2021-04-20 11:31:00,166.63499450683594,166.74960327148438,166.61000061035156,166.6699981689453,166.6699981689453,18156
2021-04-20 11:32:00,166.66000366210938,166.69000244140625,166.5500030517578,166.5500030517578,166.5500030517578,19730
2021-04-20 11:33:00,166.5500030517578,166.5500030517578,166.38999938964844,166.41000366210938,166.41000366210938,30034
2021-04-20 11:34:00,166.3800048828125,166.58999633789062,166.3800048828125,166.52499389648438,166.52499389648438,20493
2021-04-20 11:35:00,166.5399932861328,166.66000366210938,166.4600067138672,166.5500030517578,166.5500030517578,27959
2021-04-20 11:36:00,166.53500366210938,166.67999267578125,166.47500610351562,166.6699981689453,166.6699981689453,24917
2021-04-20 11:37:00,166.66000366210938,166.82640075683594,166.64999389648438,166.8000030517578,166.8000030517578,23631
2021-04-20 11:38:00,166.77999877929688,166.85000610351562,166.73089599609375,166.78799438476562,166.78799438476562,23791
2021-04-20 11:39:00,166.8000030517578,166.85000610351562,166.6999969482422,166.81520080566406,166.81520080566406,36047
2021-04-20 11:40:00,166.7906036376953,166.9499969482422,166.7906036376953,166.94000244140625,166.94000244140625,31864
2021-04-20 11:41:00,166.94000244140625,166.97000122070312,166.86000061035156,166.94000244140625,166.94000244140625,19787
2021-04-20 11:42:00,166.9250030517578,166.9250030517578,166.82000732421875,166.8800048828125,166.8800048828125,13707
2021-04-20 11:43:00,166.90499877929688,166.9499969482422,166.8350067138672,166.89999389648438,166.89999389648438,19068
2021-04-20 11:44:00,166.9149932861328,166.9499969482422,166.77000427246094,166.83999633789062,166.83999633789062,22147
2021-04-20 11:45:00,166.80999755859375,166.91000366210938,166.75,166.8699951171875,166.8699951171875,15783
2021-04-20 11:46:00,166.8699951171875,166.8800048828125,166.72000122070312,166.75,166.75,16106
2021-04-20 11:47:00,166.74000549316406,166.82000732421875,166.7100067138672,166.72000122070312,166.72000122070312,17975
2021-04-20 11:48:00,166.72000122070312,166.76499938964844,166.6300048828125,166.75999450683594,166.75999450683594,21016
2021-04-20 11:49:00,166.74000549316406,166.85000610351562,166.6999969482422,166.72279357910156,166.72279357910156,30720
2021-04-20 11:50:00,166.72999572753906,166.7899932861328,166.66000366210938,166.75,166.75,22503
2021-04-20 11:51:00,166.74169921875,166.77000427246094,166.66000366210938,166.6750030517578,166.6750030517578,16678
2021-04-20 11:52:00,166.66000366210938,166.85000610351562,166.58999633789062,166.77999877929688,166.77999877929688,78562
2021-04-20 11:53:00,166.77000427246094,166.77999877929688,166.69000244140625,166.72000122070312,166.72000122070312,22279
2021-04-20 11:54:00,166.6999969482422,166.86000061035156,166.67300415039062,166.8300018310547,166.8300018310547,26929
2021-04-20 11:55:00,166.84500122070312,166.97000122070312,166.75999450683594,166.94000244140625,166.94000244140625,51258
2021-04-20 11:56:00,166.92999267578125,166.9600067138672,166.75999450683594,166.85000610351562,166.85000610351562,43183
2021-04-20 11:57:00,166.86000061035156,166.9199981689453,166.77000427246094,166.77999877929688,166.77999877929688,47823
2021-04-20 11:58:00,166.77000427246094,166.7899932861328,166.5500030517578,166.72999572753906,166.72999572753906,38475
2021-04-20 11:59:00,166.72000122070312,166.75,166.57000732421875,166.75,166.75,39611
2021-04-20 12:00:00,166.73500061035156,166.8300018310547,166.66000366210938,166.77499389648438,166.77499389648438,60950
2021-04-20 12:01:00,166.7899932861328,166.8323974609375,166.67999267578125,166.74940490722656,166.74940490722656,20559
2021-04-20 12:02:00,166.7100067138672,166.8800048828125,166.6750030517578,166.77999877929688,166.77999877929688,115164
2021-04-20 12:03:00,166.77200317382812,166.8000030517578,166.64999389648438,166.66009521484375,166.66009521484375,21450
2021-04-20 12:04:00,166.6699981689453,166.89999389648438,166.6699981689453,166.85499572753906,166.85499572753906,15246
2021-04-20 12:05:00,166.85000610351562,166.9499969482422,166.8300018310547,166.92999267578125,166.92999267578125,19520
2021-04-20 12:06:00,166.9528045654297,167.1999969482422,166.9199981689453,167.1999053955078,167.1999053955078,184134
2021-04-20 12:07:00,167.18150329589844,167.27000427246094,167.11000061035156,167.27000427246094,167.27000427246094,36237
2021-04-20 12:08:00,167.2550048828125,167.47000122070312,167.2100067138672,167.44000244140625,167.44000244140625,185579
2021-04-20 12:09:00,167.42999267578125,167.4499969482422,167.22000122070312,167.27000427246094,167.27000427246094,177770
2021-04-20 12:10:00,167.25999450683594,167.26519775390625,167.05999755859375,167.10000610351562,167.10000610351562,88371
2021-04-20 12:11:00,167.0850067138672,167.1699981689453,167.02999877929688,167.13999938964844,167.13999938964844,50370
2021-04-20 12:12:00,167.14999389648438,167.16259765625,166.91000366210938,166.99000549316406,166.99000549316406,49212
2021-04-20 12:13:00,167.0,167.13369750976562,167.0,167.07000732421875,167.07000732421875,23247
2021-04-20 12:14:00,167.07009887695312,167.18499755859375,167.07009887695312,167.1649932861328,167.1649932861328,25350
2021-04-20 12:15:00,167.172607421875,167.22000122070312,167.07000732421875,167.07000732421875,167.07000732421875,31043
2021-04-20 12:16:00,167.0500030517578,167.1999969482422,167.0500030517578,167.16000366210938,167.16000366210938,25908
2021-04-20 12:17:00,167.1750030517578,167.19000244140625,167.02000427246094,167.02000427246094,167.02000427246094,21763
2021-04-20 12:18:00,167.02000427246094,167.0850067138672,166.9199981689453,166.9698944091797,166.9698944091797,32154
2021-04-20 12:19:00,166.97000122070312,167.05999755859375,166.8350067138672,167.05299377441406,167.05299377441406,21218
2021-04-20 12:20:00,167.02999877929688,167.13999938964844,167.02999877929688,167.0850067138672,167.0850067138672,25972
2021-04-20 12:21:00,167.07000732421875,167.07000732421875,166.91000366210938,166.92999267578125,166.92999267578125,10928
2021-04-20 12:22:00,166.92999267578125,167.1300048828125,166.92999267578125,167.0791015625,167.0791015625,23368
2021-04-20 12:23:00,167.0800018310547,167.1300048828125,167.0399932861328,167.0500030517578,167.0500030517578,13114
2021-04-20 12:24:00,167.0500030517578,167.0500030517578,166.9199981689453,166.9600067138672,166.9600067138672,14528
2021-04-20 12:25:00,166.9600067138672,167.00999450683594,166.88119506835938,166.97000122070312,166.97000122070312,25064
2021-04-20 12:26:00,166.9499969482422,166.97999572753906,166.88999938964844,166.92999267578125,166.92999267578125,20048
2021-04-20 12:27:00,166.93499755859375,166.93499755859375,166.85000610351562,166.85499572753906,166.85499572753906,15994
2021-04-20 12:28:00,166.86000061035156,166.94000244140625,166.83999633789062,166.87559509277344,166.87559509277344,14896
2021-04-20 12:29:00,166.88999938964844,166.91000366210938,166.8300018310547,166.85000610351562,166.85000610351562,12989
2021-04-20 12:30:00,166.85000610351562,166.88999938964844,166.77000427246094,166.77499389648438,166.77499389648438,16068
2021-04-20 12:31:00,166.7899932861328,166.86000061035156,166.7899932861328,166.85000610351562,166.85000610351562,13790
2021-04-20 12:32:00,166.86000061035156,166.88999938964844,166.8419952392578,166.88999938964844,166.88999938964844,8698
2021-04-20 12:33:00,166.8800048828125,166.88999938964844,166.8000030517578,166.82000732421875,166.82000732421875,14789
2021-04-20 12:34:00,166.8300018310547,166.92999267578125,166.7899932861328,166.92999267578125,166.92999267578125,14881
2021-04-20 12:35:00,166.9199981689453,166.97000122070312,166.88999938964844,166.9600067138672,166.9600067138672,10242
2021-04-20 12:36:00,166.97000122070312,167.00999450683594,166.92999267578125,167.00999450683594,167.00999450683594,12806
2021-04-20 12:37:00,166.99000549316406,167.0998992919922,166.99000549316406,167.07000732421875,167.07000732421875,11408
2021-04-20 12:38:00,167.07000732421875,167.10000610351562,167.02999877929688,167.07989501953125,167.07989501953125,16425
2021-04-20 12:39:00,167.0800018310547,167.10000610351562,167.0,167.0,167.0,16117
2021-04-20 12:40:00,167.0050048828125,167.14999389648438,167.0050048828125,167.13999938964844,167.13999938964844,22043
2021-04-20 12:41:00,167.1300048828125,167.14500427246094,167.07870483398438,167.1302947998047,167.1302947998047,12991
2021-04-20 12:42:00,167.13999938964844,167.3800048828125,167.13999938964844,167.3800048828125,167.3800048828125,23903
2021-04-20 12:43:00,167.37269592285156,167.42999267578125,167.33999633789062,167.41709899902344,167.41709899902344,25120
2021-04-20 12:44:00,167.4149932861328,167.42990112304688,167.34010314941406,167.3800048828125,167.3800048828125,25354
2021-04-20 12:45:00,167.35000610351562,167.351806640625,167.26499938964844,167.3300018310547,167.3300018310547,19058
2021-04-20 12:46:00,167.35000610351562,167.4499969482422,167.33999633789062,167.41690063476562,167.41690063476562,24663
2021-04-20 12:47:00,167.42999267578125,167.4499969482422,167.35000610351562,167.35499572753906,167.35499572753906,22390
2021-04-20 12:48:00,167.36000061035156,167.4499969482422,167.36000061035156,167.3863983154297,167.3863983154297,11569
2021-04-20 12:49:00,167.38999938964844,167.39999389648438,167.36000061035156,167.3800048828125,167.3800048828125,11974
2021-04-20 12:50:00,167.3800048828125,167.4138946533203,167.2899932861328,167.40699768066406,167.40699768066406,22527
2021-04-20 12:51:00,167.4199981689453,167.4600067138672,167.41000366210938,167.41000366210938,167.41000366210938,32641
2021-04-20 12:52:00,167.4199981689453,167.4499969482422,167.4199981689453,167.4499969482422,167.4499969482422,43911
2021-04-20 12:53:00,167.4499969482422,167.64999389648438,167.44000244140625,167.5399932861328,167.5399932861328,70045
2021-04-20 12:54:00,167.53599548339844,167.58990478515625,167.40499877929688,167.40499877929688,167.40499877929688,23619
2021-04-20 12:55:00,167.41000366210938,167.5399932861328,167.3800048828125,167.52999877929688,167.52999877929688,16348
2021-04-20 12:56:00,167.52999877929688,167.58999633789062,167.52000427246094,167.5399932861328,167.5399932861328,15514
2021-04-20 12:57:00,167.52000427246094,167.5500030517578,167.47000122070312,167.5399932861328,167.5399932861328,18177
2021-04-20 12:58:00,167.5399932861328,167.5399932861328,167.47000122070312,167.5,167.5,14561
2021-04-20 12:59:00,167.52999877929688,167.5500030517578,167.41000366210938,167.4149932861328,167.4149932861328,17911
2021-04-20 13:00:00,167.4149932861328,167.4250030517578,167.3800048828125,167.41000366210938,167.41000366210938,12686
2021-04-20 13:01:00,167.4199981689453,167.47000122070312,167.38999938964844,167.41000366210938,167.41000366210938,18994
2021-04-20 13:02:00,167.38999938964844,167.42999267578125,167.3300018310547,167.38999938964844,167.38999938964844,14364
2021-04-20 13:03:00,167.38999938964844,167.47999572753906,167.38999938964844,167.47000122070312,167.47000122070312,12436
